curso_codigo,curso_nome,masc_branca,masc_preta,masc_parda,fem_branca,fem_preta,fem_parda
1192389,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,0,0,6,0,0,0
1200065,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,71,5,17,2,0,1
1204967,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,70,11,38,8,4,6
1214175,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,13,0,1,1,0,0
1258573,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,6,6,31,0,0,2
1259814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,27,1,4,1,0,0
1264805,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,148,4,12,14,1,2
1266136,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,7,0,1,0,0,0
1270057,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,6,1,13,1,0,0
1270376,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,65,1,8,17,0,0
1280040,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2,2,14,1,0,0
1283854,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,7,0,0,2,0,0
1288048,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,7,0,0,0,0,0
1292568,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,7,1,18,5,0,1
5000018,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,0,0,1,1,0,0
5000060,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,16,2,3,5,0,1
5000301,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,4,0,0,0,0,0
5000309,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,29,10,31,4,0,0
117088,ENGENHARIA DE CONTROLE E AUTOMAÇÃO DE PROCESSOS,1,9,62,0,2,6
97123,ENGENHARIA DE ENERGIA,108,11,58,80,10,57
104202,ENGENHARIA DE ENERGIA,28,4,21,7,1,3
112872,ENGENHARIA DE ENERGIA,112,29,69,66,12,59
117384,ENGENHARIA DE ENERGIA,1,0,13,0,1,5
121399,ENGENHARIA DE ENERGIA,114,7,38,54,0,20
150155,ENGENHARIA DE ENERGIA,13,6,10,14,5,6
1102526,ENGENHARIA DE ENERGIA,7,3,15,2,0,4
1105824,ENGENHARIA DE ENERGIA,182,1,10,116,2,4
1114784,ENGENHARIA DE ENERGIA,58,3,7,25,1,2
1126132,ENGENHARIA DE ENERGIA,60,7,9,17,0,3
1140227,ENGENHARIA DE ENERGIA,70,7,2,40,4,2
1266966,ENGENHARIA DE ENERGIA,17,0,1,12,1,2
1155688,ENGENHARIA DE ENERGIAS,20,56,69,5,15,21
1202233,ENGENHARIA DE ENERGIAS,8,0,1,1,0,2
1300096,ENGENHARIA DE ENERGIAS,24,4,3,3,1,5
150116,ENGENHARIA DE ENERGIAS RENOVÁVEIS,14,2,9,5,1,5
1161708,ENGENHARIA DE ENERGIAS RENOVÁVEIS,2,0,1,0,0,0
1189063,ENGENHARIA DE ENERGIAS RENOVÁVEIS,39,3,28,22,2,18
1292919,ENGENHARIA DE ENERGIAS RENOVÁVEIS,1,1,1,1,0,1
5000074,ENGENHARIA DE ENERGIAS RENOVÁVEIS,37,0,25,25,0,14
104274,ENGENHARIA DE ENERGIAS RENOVÁVEIS E AMBIENTE,99,8,6,51,6,6
108310,ENGENHARIA DE ENERGIAS RENOVÁVEIS E AMBIENTE,0,0,0,2,0,0
50618,ENGENHARIA DE FORTIFICAÇÃO E CONSTRUÇÃO,26,3,8,4,2,2
1102530,ENGENHARIA DE GESTÃO,4,2,21,1,1,4
1102546,ENGENHARIA DE INFORMAÇÃO,1,1,10,0,0,4
1270310,ENGENHARIA DE INFRAESTRUTURA,75,0,1,53,0,7
1102579,"ENGENHARIA DE INSTRUMENTAÇÃO, AUTOMAÇÃO E ROBÓTICA",7,2,26,1,1,5
122960,ENGENHARIA DE MANUFATURA,2,0,0,1,0,0
616,ENGENHARIA DE MATERIAIS,255,9,44,93,2,21
13445,ENGENHARIA DE MATERIAIS,60,5,47,54,11,45
13739,ENGENHARIA DE MATERIAIS,122,2,4,80,3,3
14368,ENGENHARIA DE MATERIAIS,70,5,26,42,2,15
16406,ENGENHARIA DE MATERIAIS,117,2,7,61,0,2
19447,ENGENHARIA DE MATERIAIS,97,2,0,49,0,0
20135,ENGENHARIA DE MATERIAIS,253,6,16,131,3,9
20339,ENGENHARIA DE MATERIAIS,13,1,13,9,0,7
20425,ENGENHARIA DE MATERIAIS,112,2,15,56,0,7
41884,ENGENHARIA DE MATERIAIS,171,7,27,86,4,17
44020,ENGENHARIA DE MATERIAIS,1,0,0,0,0,0
50952,ENGENHARIA DE MATERIAIS,1,2,3,4,0,1
57714,ENGENHARIA DE MATERIAIS,231,6,21,81,2,4
64482,ENGENHARIA DE MATERIAIS,21,0,8,16,0,3
64618,ENGENHARIA DE MATERIAIS,37,1,3,32,1,2
71415,ENGENHARIA DE MATERIAIS,116,4,9,69,1,2
74442,ENGENHARIA DE MATERIAIS,44,2,3,15,0,0
86320,ENGENHARIA DE MATERIAIS,33,8,47,23,8,50
96522,ENGENHARIA DE MATERIAIS,15,2,33,10,2,21
99402,ENGENHARIA DE MATERIAIS,28,16,101,17,17,79
107680,ENGENHARIA DE MATERIAIS,13,0,3,4,1,0
112610,ENGENHARIA DE MATERIAIS,57,9,33,49,7,34
113617,ENGENHARIA DE MATERIAIS,60,15,44,40,6,33
116960,ENGENHARIA DE MATERIAIS,2,0,0,1,0,0
118324,ENGENHARIA DE MATERIAIS,1,0,0,1,0,0
121101,ENGENHARIA DE MATERIAIS,53,5,26,43,5,25
122630,ENGENHARIA DE MATERIAIS,35,4,66,17,2,47
150098,ENGENHARIA DE MATERIAIS,16,6,12,9,0,4
1102520,ENGENHARIA DE MATERIAIS,89,2,7,42,1,4
1102576,ENGENHARIA DE MATERIAIS,3,5,12,1,3,10
1102669,ENGENHARIA DE MATERIAIS,2,10,3,2,13,3
1116071,ENGENHARIA DE MATERIAIS,14,2,6,5,1,6
1136141,ENGENHARIA DE MATERIAIS,4,1,6,1,0,5
1150610,ENGENHARIA DE MATERIAIS,11,5,33,6,5,24
1178918,ENGENHARIA DE MATERIAIS,33,3,4,34,0,0
1203315,ENGENHARIA DE MATERIAIS,16,0,3,5,1,1
1270375,ENGENHARIA DE MATERIAIS,40,0,2,31,0,3
1285054,ENGENHARIA DE MATERIAIS,9,5,8,10,3,14
1313322,ENGENHARIA DE MATERIAIS,1,0,0,0,0,0
5001235,ENGENHARIA DE MATERIAIS,1,0,3,1,0,1
5000845,ENGENHARIA DE MATERIAIS E MANUFATURA,86,3,4,34,0,7
1155581,ENGENHARIA DE MATERIAIS E NANOTECNOLOGIA,28,2,7,15,1,1
112034,ENGENHARIA DE MECATRÔNICA,92,10,109,10,1,19
587,ENGENHARIA DE MINAS,155,11,93,71,7,42
12956,ENGENHARIA DE MINAS,92,19,78,42,3,32
13444,ENGENHARIA DE MINAS,59,12,43,28,4,29
13587,ENGENHARIA DE MINAS,7,0,11,0,0,3
13706,ENGENHARIA DE MINAS,128,6,7,37,3,2
64614,ENGENHARIA DE MINAS,45,0,6,24,0,4
86750,ENGENHARIA DE MINAS,5,15,48,2,5,22
86751,ENGENHARIA DE MINAS,1,2,9,0,0,0
96473,ENGENHARIA DE MINAS,118,27,75,87,12,30
107905,ENGENHARIA DE MINAS,33,14,22,18,4,15
114807,ENGENHARIA DE MINAS,280,15,28,116,6,25
118926,ENGENHARIA DE MINAS,39,4,23,22,5,23
120698,ENGENHARIA DE MINAS,103,23,65,61,23,52
123155,ENGENHARIA DE MINAS,6,1,7,0,2,7
123260,ENGENHARIA DE MINAS,64,5,28,38,2,22
1100775,ENGENHARIA DE MINAS,23,9,21,5,0,7
1158622,ENGENHARIA DE MINAS,2,0,1,0,0,2
1161117,ENGENHARIA DE MINAS,59,1,4,23,2,2
1178658,ENGENHARIA DE MINAS,21,5,31,20,7,25
1183198,ENGENHARIA DE MINAS,16,0,4,12,2,1
1270037,ENGENHARIA DE MINAS,4,3,5,2,0,6
1279279,ENGENHARIA DE MINAS,29,7,27,15,10,22
5000562,ENGENHARIA DE MINAS,52,6,28,48,4,18
86322,ENGENHARIA DE MINAS E MEIO AMBIENTE,42,12,60,17,7,47
386,ENGENHARIA DE PESCA,38,7,101,16,1,49
13992,ENGENHARIA DE PESCA,37,14,57,31,12,42
14504,ENGENHARIA DE PESCA,28,8,71,16,6,32
18504,ENGENHARIA DE PESCA,71,1,6,30,0,6
20015,ENGENHARIA DE PESCA,15,8,70,19,7,60
20581,ENGENHARIA DE PESCA,5,25,19,7,15,8
86730,ENGENHARIA DE PESCA,3,11,17,3,11,15
91169,ENGENHARIA DE PESCA,38,12,33,30,6,32
92853,ENGENHARIA DE PESCA,12,9,52,7,4,44
99409,ENGENHARIA DE PESCA,31,20,89,16,15,75
99738,ENGENHARIA DE PESCA,60,37,147,36,8,73
101832,ENGENHARIA DE PESCA,11,9,61,7,4,42
102154,ENGENHARIA DE PESCA,26,6,47,28,6,36
105488,ENGENHARIA DE PESCA,17,9,61,22,5,56
1146983,ENGENHARIA DE PESCA,12,11,116,9,9,72
1147471,ENGENHARIA DE PESCA,108,6,2,80,4,2
1166832,ENGENHARIA DE PESCA,11,24,17,1,23,14
1181820,ENGENHARIA DE PESCA,25,4,22,19,2,15
1205392,ENGENHARIA DE PESCA,5,5,41,8,1,42
1268261,ENGENHARIA DE PESCA,37,2,8,16,1,8
5001242,ENGENHARIA DE PESCA,63,5,32,43,9,28
38343,ENGENHARIA DE PETRÓLEO,0,13,0,0,12,0
56087,ENGENHARIA DE PETRÓLEO,18,4,22,13,1,16
83908,ENGENHARIA DE PETRÓLEO,67,7,25,41,2,8
87200,ENGENHARIA DE PETRÓLEO,115,3,16,44,2,9
90473,ENGENHARIA DE PETRÓLEO,65,3,9,27,1,5
94008,ENGENHARIA DE PETRÓLEO,38,1,13,20,4,6
96034,ENGENHARIA DE PETRÓLEO,5,5,3,10,3,1
96036,ENGENHARIA DE PETRÓLEO,16,4,3,4,1,2
96300,ENGENHARIA DE PETRÓLEO,56,23,37,17,6,25
96491,ENGENHARIA DE PETRÓLEO,17,8,1,7,3,2
96493,ENGENHARIA DE PETRÓLEO,52,19,10,27,8,6
99092,ENGENHARIA DE PETRÓLEO,85,14,54,46,5,25
102408,ENGENHARIA DE PETRÓLEO,14,8,4,10,5,2
102451,ENGENHARIA DE PETRÓLEO,2,1,1,1,1,0
102993,ENGENHARIA DE PETRÓLEO,22,11,2,17,10,2
103222,ENGENHARIA DE PETRÓLEO,34,4,8,23,3,11
109680,ENGENHARIA DE PETRÓLEO,10,25,15,5,15,8
111168,ENGENHARIA DE PETRÓLEO,16,7,4,13,8,2
111548,ENGENHARIA DE PETRÓLEO,7,6,1,5,4,1
112750,ENGENHARIA DE PETRÓLEO,210,11,55,96,3,21
118430,ENGENHARIA DE PETRÓLEO,47,2,3,20,1,4
118562,ENGENHARIA DE PETRÓLEO,40,13,40,39,5,42
118699,ENGENHARIA DE PETRÓLEO,13,1,5,3,1,6
119364,ENGENHARIA DE PETRÓLEO,85,11,18,55,3,16
122366,ENGENHARIA DE PETRÓLEO,3,1,0,3,0,0
123434,ENGENHARIA DE PETRÓLEO,204,22,73,136,17,55
150113,ENGENHARIA DE PETRÓLEO,17,4,17,7,4,5
1108110,ENGENHARIA DE PETRÓLEO,22,8,51,11,6,22
1109548,ENGENHARIA DE PETRÓLEO,40,14,99,18,6,45
1136143,ENGENHARIA DE PETRÓLEO,8,0,15,3,0,4
1138830,ENGENHARIA DE PETRÓLEO,7,6,31,3,5,21
1139969,ENGENHARIA DE PETRÓLEO,16,5,21,9,2,10
1151610,ENGENHARIA DE PETRÓLEO,27,5,36,37,3,15
1152181,ENGENHARIA DE PETRÓLEO,1,1,0,1,0,0
1161291,ENGENHARIA DE PETRÓLEO,1,0,0,3,0,0
1167047,ENGENHARIA DE PETRÓLEO,1,0,2,0,0,2
1168745,ENGENHARIA DE PETRÓLEO,14,1,12,8,0,5
1178687,ENGENHARIA DE PETRÓLEO,148,15,5,96,5,2
1182951,ENGENHARIA DE PETRÓLEO,8,0,7,14,0,10
1186298,ENGENHARIA DE PETRÓLEO,98,2,3,51,2,2
1258708,ENGENHARIA DE PETRÓLEO,5,3,2,2,1,5
1258836,ENGENHARIA DE PETRÓLEO,0,2,0,0,0,0
1258838,ENGENHARIA DE PETRÓLEO,7,0,1,0,1,0
1258840,ENGENHARIA DE PETRÓLEO,2,0,0,0,0,0
1258841,ENGENHARIA DE PETRÓLEO,3,0,0,1,0,2
1258985,ENGENHARIA DE PETRÓLEO,29,17,30,35,10,19
1268196,ENGENHARIA DE PETRÓLEO,8,0,1,4,0,0
1292574,ENGENHARIA DE PETRÓLEO,17,0,0,8,0,0
92059,ENGENHARIA DE PETRÓLEO E GÁS,48,4,25,18,3,9
103991,ENGENHARIA DE PETRÓLEO E GÁS,2,0,3,1,1,1
108038,ENGENHARIA DE PETRÓLEO E GÁS,10,8,2,7,6,1
115296,ENGENHARIA DE PETRÓLEO E GÁS,103,88,188,51,53,128
115968,ENGENHARIA DE PETRÓLEO E GÁS,44,10,27,30,7,8
122642,ENGENHARIA DE PETRÓLEO E GÁS,50,9,60,26,3,34
1116946,ENGENHARIA DE PETRÓLEO E GÁS,190,26,162,90,11,69
1147473,ENGENHARIA DE PRODUCAO - HABILITACAO MECANICA,184,9,11,71,1,5
617,ENGENHARIA DE PRODUÇÃO,1,0,0,0,0,0
5743,ENGENHARIA DE PRODUÇÃO,65,13,27,23,1,7
11330,ENGENHARIA DE PRODUÇÃO,12,0,2,5,1,3
12727,ENGENHARIA DE PRODUÇÃO,130,8,28,66,3,9
14352,ENGENHARIA DE PRODUÇÃO,209,6,53,83,6,17
16601,ENGENHARIA DE PRODUÇÃO,167,17,63,79,5,30
17885,ENGENHARIA DE PRODUÇÃO,6,0,2,2,1,6
18218,ENGENHARIA DE PRODUÇÃO,44,5,174,19,5,63
18254,ENGENHARIA DE PRODUÇÃO,142,4,13,80,2,9
18853,ENGENHARIA DE PRODUÇÃO,152,8,109,111,6,64
18875,ENGENHARIA DE PRODUÇÃO,142,6,63,116,7,54
18901,ENGENHARIA DE PRODUÇÃO,12,0,5,5,0,5
19470,ENGENHARIA DE PRODUÇÃO,119,0,3,41,1,0
19852,ENGENHARIA DE PRODUÇÃO,261,16,107,96,3,77
20086,ENGENHARIA DE PRODUÇÃO,16,0,1,6,0,1
20137,ENGENHARIA DE PRODUÇÃO,30,0,13,18,2,4
20591,ENGENHARIA DE PRODUÇÃO,68,5,41,62,0,43
20616,ENGENHARIA DE PRODUÇÃO,4,3,9,2,3,11
20738,ENGENHARIA DE PRODUÇÃO,22,1,7,8,3,8
20884,ENGENHARIA DE PRODUÇÃO,50,2,58,31,3,38
21494,ENGENHARIA DE PRODUÇÃO,2,0,0,3,1,0
21585,ENGENHARIA DE PRODUÇÃO,56,2,26,44,1,17
21615,ENGENHARIA DE PRODUÇÃO,328,6,15,138,0,7
21629,ENGENHARIA DE PRODUÇÃO,83,0,10,45,0,1
21710,ENGENHARIA DE PRODUÇÃO,2,0,6,2,0,2
22005,ENGENHARIA DE PRODUÇÃO,41,2,2,33,1,5
22006,ENGENHARIA DE PRODUÇÃO,114,3,17,49,0,8
22007,ENGENHARIA DE PRODUÇÃO,93,0,15,9,0,1
25390,ENGENHARIA DE PRODUÇÃO,625,5,25,287,1,11
29685,ENGENHARIA DE PRODUÇÃO,144,8,26,99,4,18
31419,ENGENHARIA DE PRODUÇÃO,786,28,59,249,7,10
36374,ENGENHARIA DE PRODUÇÃO,503,47,123,151,23,48
38594,ENGENHARIA DE PRODUÇÃO,128,20,39,105,8,24
40071,ENGENHARIA DE PRODUÇÃO,214,13,170,94,2,75
40405,ENGENHARIA DE PRODUÇÃO,952,26,64,204,3,12
43266,ENGENHARIA DE PRODUÇÃO,105,23,49,69,11,18
43420,ENGENHARIA DE PRODUÇÃO,371,68,194,147,20,71
44374,ENGENHARIA DE PRODUÇÃO,122,4,34,107,13,18
44431,ENGENHARIA DE PRODUÇÃO,656,16,60,408,10,37
44863,ENGENHARIA DE PRODUÇÃO,588,81,181,385,43,158
45020,ENGENHARIA DE PRODUÇÃO,210,16,17,139,5,9
45723,ENGENHARIA DE PRODUÇÃO,129,5,4,44,0,3
47720,ENGENHARIA DE PRODUÇÃO,4,0,2,0,0,1
49075,ENGENHARIA DE PRODUÇÃO,19,45,47,8,26,39
49081,ENGENHARIA DE PRODUÇÃO,52,93,131,39,97,136
50478,ENGENHARIA DE PRODUÇÃO,151,2,51,118,6,50
50804,ENGENHARIA DE PRODUÇÃO,69,1,18,22,1,8
51061,ENGENHARIA DE PRODUÇÃO,170,1,3,52,1,2
51745,ENGENHARIA DE PRODUÇÃO,45,1,7,40,3,4
51746,ENGENHARIA DE PRODUÇÃO,51,1,8,28,2,8
57446,ENGENHARIA DE PRODUÇÃO,354,6,18,83,1,1
57470,ENGENHARIA DE PRODUÇÃO,164,0,3,45,0,1
58222,ENGENHARIA DE PRODUÇÃO,4,0,0,1,0,0
59168,ENGENHARIA DE PRODUÇÃO,142,51,156,71,17,112
59740,ENGENHARIA DE PRODUÇÃO,92,20,39,64,10,35
59827,ENGENHARIA DE PRODUÇÃO,242,38,174,122,17,144
59828,ENGENHARIA DE PRODUÇÃO,44,2,13,13,0,3
61337,ENGENHARIA DE PRODUÇÃO,508,10,41,286,5,27
61560,ENGENHARIA DE PRODUÇÃO,132,15,74,110,10,83
61690,ENGENHARIA DE PRODUÇÃO,6,1,5,8,0,2
62378,ENGENHARIA DE PRODUÇÃO,593,11,50,331,6,24
63336,ENGENHARIA DE PRODUÇÃO,81,10,22,57,6,27
63604,ENGENHARIA DE PRODUÇÃO,63,4,15,20,0,3
64478,ENGENHARIA DE PRODUÇÃO,2,1,0,0,0,0
64500,ENGENHARIA DE PRODUÇÃO,72,6,14,35,2,9
64624,ENGENHARIA DE PRODUÇÃO,181,3,20,37,0,4
64660,ENGENHARIA DE PRODUÇÃO,107,9,39,49,4,15
64746,ENGENHARIA DE PRODUÇÃO,418,11,25,222,0,11
66445,ENGENHARIA DE PRODUÇÃO,63,4,69,34,6,47
66487,ENGENHARIA DE PRODUÇÃO,228,11,22,278,6,38
66747,ENGENHARIA DE PRODUÇÃO,150,0,10,55,0,5
67161,ENGENHARIA DE PRODUÇÃO,89,8,55,93,12,41
67595,ENGENHARIA DE PRODUÇÃO,158,14,24,90,7,15
68343,ENGENHARIA DE PRODUÇÃO,22,9,18,13,3,14
68980,ENGENHARIA DE PRODUÇÃO,82,0,2,38,0,2
69057,ENGENHARIA DE PRODUÇÃO,94,5,68,23,3,23
69754,ENGENHARIA DE PRODUÇÃO,0,9,0,0,10,0
69900,ENGENHARIA DE PRODUÇÃO,359,42,118,101,9,31
70600,ENGENHARIA DE PRODUÇÃO,142,43,149,65,23,44
71623,ENGENHARIA DE PRODUÇÃO,8,0,3,1,0,2
72119,ENGENHARIA DE PRODUÇÃO,17,9,43,4,5,18
72359,ENGENHARIA DE PRODUÇÃO,131,17,66,64,10,33
72995,ENGENHARIA DE PRODUÇÃO,12,9,16,7,7,15
73033,ENGENHARIA DE PRODUÇÃO,6,1,9,10,0,8
74249,ENGENHARIA DE PRODUÇÃO,146,1,7,68,1,0
74440,ENGENHARIA DE PRODUÇÃO,333,8,35,118,3,8
74629,ENGENHARIA DE PRODUÇÃO,307,25,84,243,13,59
74766,ENGENHARIA DE PRODUÇÃO,101,53,11,56,40,2
74857,ENGENHARIA DE PRODUÇÃO,200,8,34,78,6,19
74874,ENGENHARIA DE PRODUÇÃO,362,16,44,146,7,15
75376,ENGENHARIA DE PRODUÇÃO,155,1,27,78,1,13
76084,ENGENHARIA DE PRODUÇÃO,133,9,25,75,5,12
76118,ENGENHARIA DE PRODUÇÃO,29,4,9,18,2,4
79241,ENGENHARIA DE PRODUÇÃO,158,15,83,131,16,81
79554,ENGENHARIA DE PRODUÇÃO,118,10,128,47,6,66
79570,ENGENHARIA DE PRODUÇÃO,52,3,39,52,3,27
79709,ENGENHARIA DE PRODUÇÃO,643,31,91,437,18,66
82005,ENGENHARIA DE PRODUÇÃO,12,2,31,16,3,33
82693,ENGENHARIA DE PRODUÇÃO,1,3,3,2,0,3
82842,ENGENHARIA DE PRODUÇÃO,77,7,25,45,6,14
82844,ENGENHARIA DE PRODUÇÃO,10,5,2,12,7,1
82847,ENGENHARIA DE PRODUÇÃO,46,10,6,20,4,3
82850,ENGENHARIA DE PRODUÇÃO,43,23,4,33,27,3
82989,ENGENHARIA DE PRODUÇÃO,9,3,25,3,0,15
83376,ENGENHARIA DE PRODUÇÃO,151,25,168,90,11,106
83606,ENGENHARIA DE PRODUÇÃO,122,12,14,63,3,10
84526,ENGENHARIA DE PRODUÇÃO,78,13,97,32,3,64
84661,ENGENHARIA DE PRODUÇÃO,116,15,101,106,10,58
85160,ENGENHARIA DE PRODUÇÃO,39,10,12,21,9,5
85584,ENGENHARIA DE PRODUÇÃO,3,1,2,3,0,0
86414,ENGENHARIA DE PRODUÇÃO,93,9,21,49,6,15
86484,ENGENHARIA DE PRODUÇÃO,126,5,14,14,0,3
87466,ENGENHARIA DE PRODUÇÃO,93,13,40,44,4,12
87564,ENGENHARIA DE PRODUÇÃO,308,11,65,149,2,19
87666,ENGENHARIA DE PRODUÇÃO,5,0,1,1,0,0
87882,ENGENHARIA DE PRODUÇÃO,62,10,71,39,4,41
88436,ENGENHARIA DE PRODUÇÃO,3,0,0,0,0,0
88442,ENGENHARIA DE PRODUÇÃO,2,0,1,1,1,0
88450,ENGENHARIA DE PRODUÇÃO,111,22,79,85,24,80
88464,ENGENHARIA DE PRODUÇÃO,3,0,0,2,0,0
88486,ENGENHARIA DE PRODUÇÃO,158,18,90,76,10,36
88954,ENGENHARIA DE PRODUÇÃO,14,1,4,8,0,2
89267,ENGENHARIA DE PRODUÇÃO,73,4,23,58,8,38
89368,ENGENHARIA DE PRODUÇÃO,190,31,133,108,9,94
90099,ENGENHARIA DE PRODUÇÃO,39,27,72,13,13,33
90214,ENGENHARIA DE PRODUÇÃO,176,3,12,61,3,4
90325,ENGENHARIA DE PRODUÇÃO,7,21,5,4,20,5
90699,ENGENHARIA DE PRODUÇÃO,30,5,60,15,3,41
90717,ENGENHARIA DE PRODUÇÃO,70,9,64,45,12,44
90859,ENGENHARIA DE PRODUÇÃO,97,6,17,84,2,6
91043,ENGENHARIA DE PRODUÇÃO,5,0,15,1,0,5
91047,ENGENHARIA DE PRODUÇÃO,5,0,4,7,1,1
91091,ENGENHARIA DE PRODUÇÃO,29,1,48,27,2,31
91212,ENGENHARIA DE PRODUÇÃO,756,116,281,217,31,96
91284,ENGENHARIA DE PRODUÇÃO,35,9,17,29,2,23
91290,ENGENHARIA DE PRODUÇÃO,9,1,0,2,0,1
92078,ENGENHARIA DE PRODUÇÃO,94,9,34,32,7,19
92685,ENGENHARIA DE PRODUÇÃO,107,12,93,69,8,57
92689,ENGENHARIA DE PRODUÇÃO,306,77,324,144,27,125
92691,ENGENHARIA DE PRODUÇÃO,524,76,121,230,20,64
92895,ENGENHARIA DE PRODUÇÃO,10,6,4,5,3,3
92951,ENGENHARIA DE PRODUÇÃO,385,17,75,66,12,22
94069,ENGENHARIA DE PRODUÇÃO,45,5,7,38,2,6
94071,ENGENHARIA DE PRODUÇÃO,118,10,28,63,6,32
94262,ENGENHARIA DE PRODUÇÃO,13,0,9,6,0,2
94514,ENGENHARIA DE PRODUÇÃO,53,8,38,36,3,20
95091,ENGENHARIA DE PRODUÇÃO,2,0,11,8,2,10
95153,ENGENHARIA DE PRODUÇÃO,3,2,8,1,1,7
95183,ENGENHARIA DE PRODUÇÃO,262,10,49,91,3,16
95279,ENGENHARIA DE PRODUÇÃO,45,16,107,13,6,22
95743,ENGENHARIA DE PRODUÇÃO,113,11,28,67,2,35
96020,ENGENHARIA DE PRODUÇÃO,51,4,20,32,2,14
96112,ENGENHARIA DE PRODUÇÃO,16,1,1,7,1,1
96304,ENGENHARIA DE PRODUÇÃO,194,79,166,106,30,103
96407,ENGENHARIA DE PRODUÇÃO,182,5,24,101,1,22
97014,ENGENHARIA DE PRODUÇÃO,164,16,41,74,10,21
97029,ENGENHARIA DE PRODUÇÃO,601,28,103,184,7,29
97131,ENGENHARIA DE PRODUÇÃO,296,65,230,280,56,260
97735,ENGENHARIA DE PRODUÇÃO,103,20,80,59,9,46
98552,ENGENHARIA DE PRODUÇÃO,187,2,26,70,2,18
99094,ENGENHARIA DE PRODUÇÃO,90,5,41,45,6,26
99416,ENGENHARIA DE PRODUÇÃO,53,15,96,20,11,79
99583,ENGENHARIA DE PRODUÇÃO,93,15,101,40,5,55
99630,ENGENHARIA DE PRODUÇÃO,35,2,1,24,2,3
99650,ENGENHARIA DE PRODUÇÃO,114,1,4,40,0,2
99956,ENGENHARIA DE PRODUÇÃO,207,8,2,60,0,0
100337,ENGENHARIA DE PRODUÇÃO,12,1,6,1,0,5
100644,ENGENHARIA DE PRODUÇÃO,35,3,83,14,2,68
100721,ENGENHARIA DE PRODUÇÃO,63,3,6,25,1,1
100876,ENGENHARIA DE PRODUÇÃO,120,25,66,66,11,36
100912,ENGENHARIA DE PRODUÇÃO,0,0,1,0,0,0
101828,ENGENHARIA DE PRODUÇÃO,161,24,73,103,11,30
102410,ENGENHARIA DE PRODUÇÃO,29,17,3,40,17,3
102454,ENGENHARIA DE PRODUÇÃO,37,9,11,16,5,13
102560,ENGENHARIA DE PRODUÇÃO,102,6,34,59,8,29
102600,ENGENHARIA DE PRODUÇÃO,24,10,8,7,3,2
102607,ENGENHARIA DE PRODUÇÃO,24,7,5,9,4,3
102756,ENGENHARIA DE PRODUÇÃO,54,1,7,30,0,9
103516,ENGENHARIA DE PRODUÇÃO,168,1,19,76,2,4
104188,ENGENHARIA DE PRODUÇÃO,77,2,8,21,0,1
104266,ENGENHARIA DE PRODUÇÃO,150,11,8,95,4,2
104302,ENGENHARIA DE PRODUÇÃO,280,0,25,66,0,9
104518,ENGENHARIA DE PRODUÇÃO,191,3,15,66,2,6
104842,ENGENHARIA DE PRODUÇÃO,429,47,117,95,15,24
104844,ENGENHARIA DE PRODUÇÃO,424,48,116,124,17,50
104920,ENGENHARIA DE PRODUÇÃO,12,3,1,7,3,1
105395,ENGENHARIA DE PRODUÇÃO,5,0,1,3,0,0
105462,ENGENHARIA DE PRODUÇÃO,201,18,57,165,23,58
105903,ENGENHARIA DE PRODUÇÃO,30,13,38,20,1,15
105972,ENGENHARIA DE PRODUÇÃO,119,21,136,38,7,34
106438,ENGENHARIA DE PRODUÇÃO,117,13,53,86,7,26
106506,ENGENHARIA DE PRODUÇÃO,435,30,69,158,9,35
107008,ENGENHARIA DE PRODUÇÃO,12,2,22,4,2,17
107028,ENGENHARIA DE PRODUÇÃO,48,5,4,19,3,1
107050,ENGENHARIA DE PRODUÇÃO,8,4,12,4,3,8
107294,ENGENHARIA DE PRODUÇÃO,135,6,20,63,2,9
107684,ENGENHARIA DE PRODUÇÃO,29,1,5,8,3,0
107907,ENGENHARIA DE PRODUÇÃO,21,6,17,29,1,17
107922,ENGENHARIA DE PRODUÇÃO,235,50,319,149,38,215
108168,ENGENHARIA DE PRODUÇÃO,3,0,1,3,0,1
108794,ENGENHARIA DE PRODUÇÃO,7,3,4,0,1,4
109328,ENGENHARIA DE PRODUÇÃO,7,1,0,0,0,0
109539,ENGENHARIA DE PRODUÇÃO,155,4,20,72,3,12
109594,ENGENHARIA DE PRODUÇÃO,49,8,52,48,4,39
110335,ENGENHARIA DE PRODUÇÃO,18,2,5,11,2,5
110652,ENGENHARIA DE PRODUÇÃO,261,7,45,67,1,9
