curso_codigo,curso_nome,masc_branca,masc_preta,masc_parda,fem_branca,fem_preta,fem_parda
61072,EDUCAÇÃO FÍSICA E ESPORTE,164,11,11,77,2,8
67643,EDUCAÇÃO FÍSICA E ESPORTE,76,1,4,66,2,3
39274,EDUCAÇÃO INFANTIL,2,0,2,57,21,46
94758,EDUCAÇÃO MUSICAL,45,4,3,48,0,6
104021,EDUCAÇÃO NAS ORGANIZAÇÕES,1,0,0,11,2,0
105876,EDUCAÇÃO NAS ORGANIZAÇÕES,4,0,0,34,1,0
1149700,EDUCAÇÃO NO CAMPO-FÍSICA E BIOLOGIA,0,0,1,0,0,0
1112481,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,7,0,1,16,3,0
1144525,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,1,0,0,4,0,1
1146006,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,67,1,3,91,2,9
1146300,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,7,1,1,7,0,0
1178936,EDUCOMUNICAÇÃO,13,2,3,7,1,7
52036,ELETROELETRÔNICA,2,0,0,0,0,0
69242,ELETROTÉCNICA,4,0,1,0,0,1
69276,ELETROTÉCNICA INDUSTRIAL,0,0,0,1,0,0
93009,ELETROTÉCNICA INDUSTRIAL,19,15,26,2,2,1
110378,ELETROTÉCNICA INDUSTRIAL,11,0,0,0,0,0
111242,ELETROTÉCNICA INDUSTRIAL,8,0,0,3,0,0
116352,ELETROTÉCNICA INDUSTRIAL,20,10,28,4,2,12
1111968,ELETROTÉCNICA INDUSTRIAL,23,0,4,1,0,0
41880,ELETRÔNICA,8,0,0,0,0,0
1154054,ELETRÔNICA AUTOMOTIVA,156,18,45,6,0,1
1154732,ELETRÔNICA AUTOMOTIVA,76,8,15,4,1,1
1214140,ELETRÔNICA AUTOMOTIVA,217,28,43,30,3,4
2422,ELETRÔNICA INDUSTRIAL,1,0,4,0,0,2
14633,ELETRÔNICA INDUSTRIAL,4,1,5,0,0,1
71543,ELETRÔNICA INDUSTRIAL,3,1,8,0,0,2
83738,ELETRÔNICA INDUSTRIAL,37,0,2,3,1,0
108209,ELETRÔNICA INDUSTRIAL,19,1,4,1,0,0
111558,ELETRÔNICA INDUSTRIAL,67,2,3,1,0,0
117040,ELETRÔNICA INDUSTRIAL,140,28,51,7,1,2
121942,ELETRÔNICA INDUSTRIAL,4,0,20,1,0,2
122062,ELETRÔNICA INDUSTRIAL,1,0,6,0,0,0
1049242,ELETRÔNICA INDUSTRIAL,3,4,17,0,0,0
1115914,ELETRÔNICA INDUSTRIAL,35,2,3,2,0,0
1123213,ELETRÔNICA INDUSTRIAL,38,1,3,0,1,0
1152260,ELETRÔNICA INDUSTRIAL,5,0,2,0,0,0
1267279,ELETRÔNICA INDUSTRIAL,26,2,13,4,1,0
1205275,ENERGIAS RENOVÁVEIS,3,0,0,1,0,1
17,ENFERMAGEM,19,8,27,98,33,114
302,ENFERMAGEM,16,5,54,74,24,153
486,ENFERMAGEM,24,5,46,58,12,128
626,ENFERMAGEM,8,1,2,78,3,20
763,ENFERMAGEM,0,0,0,4,0,0
867,ENFERMAGEM,19,1,3,138,6,23
1043,ENFERMAGEM,19,1,0,134,9,16
1225,ENFERMAGEM,8,0,1,55,1,3
1627,ENFERMAGEM,0,0,0,1,0,0
1727,ENFERMAGEM,21,1,8,174,6,27
2112,ENFERMAGEM,0,1,0,1,0,0
2133,ENFERMAGEM,6,1,11,5,0,8
2192,ENFERMAGEM,29,3,14,149,19,54
2701,ENFERMAGEM,1,0,0,0,0,0
2884,ENFERMAGEM,16,0,3,144,13,14
3215,ENFERMAGEM,7,0,0,97,4,15
3564,ENFERMAGEM,6,0,10,51,5,39
3641,ENFERMAGEM,14,1,9,75,3,37
4087,ENFERMAGEM,47,7,41,149,12,151
4407,ENFERMAGEM,3,0,0,9,0,2
4506,ENFERMAGEM,3,1,1,9,2,9
4721,ENFERMAGEM,0,0,0,11,0,0
5741,ENFERMAGEM,2,0,4,17,2,10
6489,ENFERMAGEM,24,1,7,134,8,56
6848,ENFERMAGEM,2,1,2,27,0,1
7491,ENFERMAGEM,17,6,11,135,26,138
7571,ENFERMAGEM,25,4,11,127,17,74
7841,ENFERMAGEM,0,0,57,1,0,198
8407,ENFERMAGEM,17,2,18,189,1,120
8427,ENFERMAGEM,1,0,2,8,1,6
8582,ENFERMAGEM,7,4,6,34,7,17
8689,ENFERMAGEM,19,1,12,135,9,26
8929,ENFERMAGEM,0,0,0,3,0,0
8940,ENFERMAGEM,1,0,0,1,1,0
8961,ENFERMAGEM,8,0,5,112,7,13
9113,ENFERMAGEM,0,0,0,2,0,0
9278,ENFERMAGEM,14,1,0,54,2,0
9723,ENFERMAGEM,3,0,1,22,3,6
9808,ENFERMAGEM,31,5,13,128,13,45
9818,ENFERMAGEM,1,0,0,1,3,2
10316,ENFERMAGEM,17,0,1,217,8,7
10394,ENFERMAGEM,0,0,0,1,0,0
10505,ENFERMAGEM,17,22,29,96,122,224
10594,ENFERMAGEM,29,4,12,234,15,46
10808,ENFERMAGEM,22,3,20,132,29,130
10967,ENFERMAGEM,14,1,4,87,9,12
11154,ENFERMAGEM,10,4,5,59,10,27
11234,ENFERMAGEM,4,0,1,25,0,1
11299,ENFERMAGEM,0,3,2,6,1,7
11436,ENFERMAGEM,10,25,1,26,60,19
11533,ENFERMAGEM,23,1,3,62,1,3
11719,ENFERMAGEM,24,6,30,450,18,386
12013,ENFERMAGEM,19,12,57,79,36,210
12326,ENFERMAGEM,15,5,7,161,11,78
12585,ENFERMAGEM,8,1,1,77,9,12
12708,ENFERMAGEM,22,5,8,210,36,86
12953,ENFERMAGEM,6,7,11,97,26,118
13199,ENFERMAGEM,11,4,29,86,14,95
13284,ENFERMAGEM,0,1,1,6,5,10
13599,ENFERMAGEM,1,0,0,6,1,3
13865,ENFERMAGEM,23,11,6,139,11,7
13994,ENFERMAGEM,2,44,1,6,299,7
14091,ENFERMAGEM,2,1,2,13,5,16
14225,ENFERMAGEM,36,2,9,255,23,27
14567,ENFERMAGEM,17,1,4,189,5,25
14608,ENFERMAGEM,15,1,5,125,7,17
14616,ENFERMAGEM,4,1,2,30,1,7
14703,ENFERMAGEM,6,0,8,101,3,22
14863,ENFERMAGEM,15,5,7,136,14,51
14980,ENFERMAGEM,0,0,0,5,1,0
15156,ENFERMAGEM,6,0,3,29,5,23
15742,ENFERMAGEM,0,9,0,0,45,1
15782,ENFERMAGEM,52,8,19,235,35,94
15874,ENFERMAGEM,4,0,2,24,5,8
15998,ENFERMAGEM,8,0,18,37,7,47
16510,ENFERMAGEM,30,5,15,294,24,80
16929,ENFERMAGEM,12,0,3,126,4,12
17046,ENFERMAGEM,7,1,57,46,2,236
17201,ENFERMAGEM,0,1,2,1,0,7
17927,ENFERMAGEM,4,0,0,31,1,4
18052,ENFERMAGEM,5,0,0,43,1,2
18235,ENFERMAGEM,0,2,2,9,4,12
18440,ENFERMAGEM,51,7,26,300,36,200
18452,ENFERMAGEM,0,0,0,1,0,0
18473,ENFERMAGEM,36,8,61,219,67,367
18494,ENFERMAGEM,5,0,0,30,0,0
18734,ENFERMAGEM,8,3,10,39,8,59
18899,ENFERMAGEM,1,0,0,9,2,2
18948,ENFERMAGEM,79,7,32,318,25,111
18979,ENFERMAGEM,24,4,14,133,16,77
19197,ENFERMAGEM,0,0,0,3,0,1
19213,ENFERMAGEM,25,1,8,126,4,29
19223,ENFERMAGEM,5,0,1,19,0,2
19247,ENFERMAGEM,25,8,12,99,31,39
19292,ENFERMAGEM,17,5,19,119,27,93
19295,ENFERMAGEM,11,0,3,35,2,12
19331,ENFERMAGEM,8,0,2,106,0,15
19334,ENFERMAGEM,22,1,1,154,5,15
19457,ENFERMAGEM,3,0,0,19,0,0
19586,ENFERMAGEM,2,1,5,16,0,12
19779,ENFERMAGEM,3,1,3,17,6,10
19831,ENFERMAGEM,14,1,4,98,3,12
19863,ENFERMAGEM,17,2,4,89,4,20
20091,ENFERMAGEM,12,1,2,103,13,7
20259,ENFERMAGEM,4,0,0,27,3,5
20407,ENFERMAGEM,15,2,8,58,13,30
20419,ENFERMAGEM,15,0,1,121,8,5
20446,ENFERMAGEM,10,6,19,55,20,74
20451,ENFERMAGEM,13,1,10,72,8,72
20604,ENFERMAGEM,0,0,1,5,0,2
20766,ENFERMAGEM,0,0,0,7,0,5
20784,ENFERMAGEM,0,0,0,1,0,0
20851,ENFERMAGEM,0,0,0,6,2,4
20899,ENFERMAGEM,8,2,1,38,2,12
20962,ENFERMAGEM,0,0,0,2,0,0
21352,ENFERMAGEM,0,1,2,11,1,5
21371,ENFERMAGEM,11,3,6,145,6,17
21606,ENFERMAGEM,15,2,4,91,4,14
21621,ENFERMAGEM,12,3,11,65,39,112
21669,ENFERMAGEM,0,0,1,4,0,0
21698,ENFERMAGEM,48,4,5,191,6,15
21716,ENFERMAGEM,9,7,8,72,19,48
21721,ENFERMAGEM,0,0,0,0,0,1
21826,ENFERMAGEM,0,1,3,18,2,8
21962,ENFERMAGEM,3,0,0,18,2,2
21995,ENFERMAGEM,15,5,49,70,22,247
22082,ENFERMAGEM,0,0,0,1,0,1
28072,ENFERMAGEM,3,0,2,16,5,12
31380,ENFERMAGEM,13,4,8,83,31,82
37985,ENFERMAGEM,4,1,0,19,6,9
38264,ENFERMAGEM,26,3,2,237,6,14
38297,ENFERMAGEM,12,2,11,118,14,51
38315,ENFERMAGEM,0,1,0,1,0,0
38994,ENFERMAGEM,2,0,0,7,0,2
39354,ENFERMAGEM,0,0,0,3,0,0
39365,ENFERMAGEM,6,1,3,35,6,23
39643,ENFERMAGEM,10,2,2,48,6,15
39925,ENFERMAGEM,11,0,0,63,2,1
40112,ENFERMAGEM,1,0,0,2,0,0
40425,ENFERMAGEM,1,0,0,7,1,4
40736,ENFERMAGEM,98,53,135,393,231,438
41745,ENFERMAGEM,1,0,0,0,0,0
41980,ENFERMAGEM,1,0,3,7,1,8
41994,ENFERMAGEM,0,0,1,2,0,0
44027,ENFERMAGEM,1,0,0,3,0,2
44257,ENFERMAGEM,2,0,1,14,2,11
44258,ENFERMAGEM,30,6,25,198,23,173
44281,ENFERMAGEM,109,0,2,421,0,4
44361,ENFERMAGEM,0,1,1,11,0,14
44662,ENFERMAGEM,2,0,0,15,2,1
44664,ENFERMAGEM,5,3,2,34,7,23
44967,ENFERMAGEM,0,0,1,7,0,2
45018,ENFERMAGEM,13,3,1,62,14,6
45019,ENFERMAGEM,0,0,0,1,0,0
45403,ENFERMAGEM,3,0,0,6,1,1
45537,ENFERMAGEM,2,0,0,8,0,1
45559,ENFERMAGEM,10,0,0,64,0,1
45693,ENFERMAGEM,37,3,5,381,19,19
45940,ENFERMAGEM,22,10,108,103,27,291
46136,ENFERMAGEM,7,2,0,29,3,10
46742,ENFERMAGEM,9,0,2,99,4,21
46871,ENFERMAGEM,20,10,22,50,18,71
46875,ENFERMAGEM,9,1,1,47,1,13
46909,ENFERMAGEM,2,0,0,0,0,0
47597,ENFERMAGEM,1,0,0,4,0,1
47613,ENFERMAGEM,24,0,3,142,7,24
47706,ENFERMAGEM,0,0,2,2,0,0
47852,ENFERMAGEM,8,0,3,41,1,15
48022,ENFERMAGEM,19,3,27,128,30,149
48207,ENFERMAGEM,18,1,1,103,5,13
48810,ENFERMAGEM,25,3,7,119,18,40
49006,ENFERMAGEM,14,0,0,116,5,3
49084,ENFERMAGEM,13,0,5,42,1,10
49088,ENFERMAGEM,1,0,0,3,0,0
49105,ENFERMAGEM,6,5,13,25,9,61
49564,ENFERMAGEM,6,2,0,44,2,8
49572,ENFERMAGEM,10,0,7,51,11,35
49732,ENFERMAGEM,3,0,0,15,0,3
49889,ENFERMAGEM,2,0,2,6,0,5
49897,ENFERMAGEM,0,0,0,1,0,0
49994,ENFERMAGEM,1,0,0,4,1,3
50051,ENFERMAGEM,7,4,13,39,12,48
50154,ENFERMAGEM,13,3,8,97,6,34
50449,ENFERMAGEM,18,0,2,56,3,11
50526,ENFERMAGEM,33,8,9,171,22,49
50819,ENFERMAGEM,11,3,7,94,19,22
50823,ENFERMAGEM,0,0,1,10,0,4
50829,ENFERMAGEM,2,0,0,3,0,2
50965,ENFERMAGEM,0,0,0,2,1,0
51127,ENFERMAGEM,2,0,1,13,0,8
51218,ENFERMAGEM,0,1,3,7,0,10
51264,ENFERMAGEM,4,0,0,10,0,4
51270,ENFERMAGEM,17,3,18,53,11,46
51320,ENFERMAGEM,8,0,0,46,0,3
51343,ENFERMAGEM,2,0,0,7,0,0
51558,ENFERMAGEM,4,6,4,22,10,26
51601,ENFERMAGEM,0,1,0,7,0,5
51948,ENFERMAGEM,13,2,33,68,5,142
52123,ENFERMAGEM,23,5,41,93,8,138
52283,ENFERMAGEM,3,3,5,39,5,32
52667,ENFERMAGEM,6,0,0,58,0,0
53163,ENFERMAGEM,1,0,0,4,0,1
53175,ENFERMAGEM,1,0,0,3,0,0
53397,ENFERMAGEM,1,0,0,5,0,2
53414,ENFERMAGEM,11,0,1,49,3,7
53916,ENFERMAGEM,39,8,15,219,38,82
54385,ENFERMAGEM,1,2,6,5,5,13
54479,ENFERMAGEM,5,7,27,18,8,100
54975,ENFERMAGEM,29,8,34,132,10,140
54981,ENFERMAGEM,5,2,9,43,6,62
55048,ENFERMAGEM,0,0,0,6,0,2
55129,ENFERMAGEM,1,0,0,6,2,7
55151,ENFERMAGEM,1,0,0,3,1,4
55388,ENFERMAGEM,142,0,3,732,0,4
55519,ENFERMAGEM,0,0,0,3,0,0
55750,ENFERMAGEM,3,0,2,19,4,7
56085,ENFERMAGEM,0,0,0,0,0,2
56496,ENFERMAGEM,0,0,0,18,1,7
56664,ENFERMAGEM,1,0,1,4,0,0
56906,ENFERMAGEM,10,1,4,54,0,8
57072,ENFERMAGEM,15,1,2,99,1,6
57386,ENFERMAGEM,0,0,0,3,0,1
57849,ENFERMAGEM,2,0,1,0,0,1
58043,ENFERMAGEM,0,0,3,7,1,8
58337,ENFERMAGEM,37,1,1,272,4,3
58354,ENFERMAGEM,23,2,10,235,23,65
58435,ENFERMAGEM,0,0,0,9,3,5
58813,ENFERMAGEM,10,3,27,29,15,94
58816,ENFERMAGEM,14,5,35,95,19,185
58834,ENFERMAGEM,3,9,26,42,31,132
58870,ENFERMAGEM,3,0,0,15,0,1
59208,ENFERMAGEM,0,0,3,5,2,29
59344,ENFERMAGEM,29,2,19,127,16,38
59363,ENFERMAGEM,14,2,15,53,5,64
59510,ENFERMAGEM,2,0,0,4,0,2
59582,ENFERMAGEM,1,0,0,4,0,0
59598,ENFERMAGEM,1,0,1,3,0,1
59626,ENFERMAGEM,0,0,0,4,0,0
59634,ENFERMAGEM,3,0,1,10,4,1
59638,ENFERMAGEM,1,0,0,3,0,1
59666,ENFERMAGEM,1,0,1,6,2,2
59686,ENFERMAGEM,1,1,0,6,1,1
59690,ENFERMAGEM,2,1,1,12,1,3
59717,ENFERMAGEM,2,0,1,20,0,6
59743,ENFERMAGEM,0,0,0,6,0,0
59754,ENFERMAGEM,1,0,1,4,2,1
60014,ENFERMAGEM,10,1,9,28,4,28
60024,ENFERMAGEM,2,0,5,17,0,13
60030,ENFERMAGEM,2,0,7,7,1,13
60094,ENFERMAGEM,9,11,26,48,65,138
60438,ENFERMAGEM,3,3,0,26,2,5
60656,ENFERMAGEM,33,2,77,75,7,160
60822,ENFERMAGEM,9,3,4,111,22,87
61298,ENFERMAGEM,6,3,9,44,8,44
61603,ENFERMAGEM,26,12,25,201,67,113
61775,ENFERMAGEM,0,0,0,4,0,0
62081,ENFERMAGEM,10,0,5,26,3,12
62104,ENFERMAGEM,5,0,1,34,4,6
62236,ENFERMAGEM,11,1,3,51,6,24
62406,ENFERMAGEM,6,3,16,18,11,67
62463,ENFERMAGEM,8,0,1,41,3,2
62740,ENFERMAGEM,7,0,0,32,0,0
62779,ENFERMAGEM,16,0,1,108,4,9
63008,ENFERMAGEM,1,0,0,2,1,1
63342,ENFERMAGEM,7,1,3,29,8,12
63670,ENFERMAGEM,6,1,2,23,3,10
63681,ENFERMAGEM,2,0,0,3,1,2
63968,ENFERMAGEM,0,0,0,1,1,0
64016,ENFERMAGEM,18,1,4,67,11,17
64440,ENFERMAGEM,1,0,0,0,0,0
64463,ENFERMAGEM,9,1,10,48,12,35
64474,ENFERMAGEM,0,0,0,1,0,0
64496,ENFERMAGEM,0,0,0,6,0,13
64536,ENFERMAGEM,0,0,0,1,0,0
64559,ENFERMAGEM,0,0,0,1,0,3
64642,ENFERMAGEM,14,0,1,89,6,9
64916,ENFERMAGEM,2,2,1,3,1,5
65190,ENFERMAGEM,38,6,35,230,43,181
65212,ENFERMAGEM,0,0,1,2,0,2
65475,ENFERMAGEM,2,0,0,6,0,4
65771,ENFERMAGEM,6,0,0,64,0,1
65867,ENFERMAGEM,5,0,3,38,4,11
66288,ENFERMAGEM,2,0,0,2,0,4
66349,ENFERMAGEM,3,0,1,11,4,10
66514,ENFERMAGEM,2,1,3,9,1,7
66627,ENFERMAGEM,1,1,4,7,2,9
66759,ENFERMAGEM,0,0,0,1,0,0
66905,ENFERMAGEM,0,0,0,3,0,2
67235,ENFERMAGEM,28,0,1,107,0,8
67465,ENFERMAGEM,24,2,11,189,16,35
67498,ENFERMAGEM,9,2,14,41,4,47
67500,ENFERMAGEM,10,0,0,59,0,5
67569,ENFERMAGEM,36,3,0,109,9,8
67582,ENFERMAGEM,11,8,17,54,17,53
67617,ENFERMAGEM,9,4,10,56,10,24
67647,ENFERMAGEM,4,0,0,32,0,3
67989,ENFERMAGEM,7,0,0,117,2,16
68085,ENFERMAGEM,13,0,1,151,7,16
68153,ENFERMAGEM,0,0,1,1,0,3
68380,ENFERMAGEM,2,3,8,27,3,36
68941,ENFERMAGEM,15,40,55,143,317,509
68949,ENFERMAGEM,10,1,11,49,6,80
68953,ENFERMAGEM,8,0,2,70,1,10
68967,ENFERMAGEM,17,5,12,93,21,95
68998,ENFERMAGEM,5,0,27,35,0,151
69060,ENFERMAGEM,10,1,12,42,4,47
69062,ENFERMAGEM,11,9,23,69,64,195
69197,ENFERMAGEM,18,10,16,156,48,91
69285,ENFERMAGEM,4,1,13,30,1,62
69308,ENFERMAGEM,0,0,0,1,0,2
69459,ENFERMAGEM,19,2,1,101,11,17
69874,ENFERMAGEM,108,32,136,765,69,672
70338,ENFERMAGEM,10,0,63,155,16,379
70550,ENFERMAGEM,17,10,10,59,24,95
70610,ENFERMAGEM,24,4,17,101,38,74
70678,ENFERMAGEM,23,0,6,138,10,34
71029,ENFERMAGEM,0,1,1,6,2,2
71095,ENFERMAGEM,0,0,0,1,1,1
71155,ENFERMAGEM,9,3,5,84,9,29
71161,ENFERMAGEM,4,1,6,6,3,20
71207,ENFERMAGEM,2,1,6,4,1,22
71257,ENFERMAGEM,1,0,3,14,0,4
71333,ENFERMAGEM,2,0,0,7,1,0
71355,ENFERMAGEM,57,3,14,316,13,68
71370,ENFERMAGEM,0,1,0,7,3,2
71396,ENFERMAGEM,12,5,30,93,9,142
71475,ENFERMAGEM,1,0,0,3,2,3
72115,ENFERMAGEM,2,0,3,8,2,9
72319,ENFERMAGEM,1,0,0,4,0,2
72407,ENFERMAGEM,44,2,2,281,11,20
72429,ENFERMAGEM,26,2,15,58,3,39
72540,ENFERMAGEM,2,0,2,46,5,9
72769,ENFERMAGEM,12,6,21,62,27,138
72933,ENFERMAGEM,12,5,22,115,54,158
72997,ENFERMAGEM,2,1,0,27,0,0
73150,ENFERMAGEM,3,0,1,32,8,20
73259,ENFERMAGEM,33,7,105,156,35,413
73358,ENFERMAGEM,22,5,10,140,23,64
73362,ENFERMAGEM,0,0,0,3,1,0
73370,ENFERMAGEM,2,0,0,1,1,0
73374,ENFERMAGEM,1,0,0,1,0,1
73378,ENFERMAGEM,0,0,0,8,1,4
73384,ENFERMAGEM,0,0,0,2,0,0
73390,ENFERMAGEM,1,1,1,7,0,5
73406,ENFERMAGEM,0,0,0,2,0,2
73410,ENFERMAGEM,1,2,6,33,2,13
73415,ENFERMAGEM,38,14,54,343,64,336
73456,ENFERMAGEM,31,5,8,132,29,45
73458,ENFERMAGEM,32,14,54,224,55,267
73517,ENFERMAGEM,1,0,9,13,3,50
73537,ENFERMAGEM,5,0,1,30,0,2
73655,ENFERMAGEM,5,7,10,43,20,61
73751,ENFERMAGEM,8,5,49,37,9,220
73793,ENFERMAGEM,1,0,0,3,0,1
73976,ENFERMAGEM,0,0,0,0,0,1
74042,ENFERMAGEM,0,1,1,5,1,1
74060,ENFERMAGEM,0,0,0,2,0,0
74136,ENFERMAGEM,19,1,0,225,5,8
74148,ENFERMAGEM,0,0,0,7,1,2
74164,ENFERMAGEM,1,0,0,13,0,18
74315,ENFERMAGEM,37,9,34,290,33,267
74488,ENFERMAGEM,28,2,9,126,11,22
74651,ENFERMAGEM,18,1,8,121,8,72
74920,ENFERMAGEM,1,0,0,3,0,0
75336,ENFERMAGEM,15,1,0,98,13,0
75705,ENFERMAGEM,1,0,0,3,0,0
75740,ENFERMAGEM,15,1,3,123,10,28
75871,ENFERMAGEM,17,0,0,80,1,8
76381,ENFERMAGEM,1,0,0,7,0,2
76524,ENFERMAGEM,4,0,0,8,1,1
79225,ENFERMAGEM,2,1,1,30,4,12
79351,ENFERMAGEM,3,0,0,31,0,15
79572,ENFERMAGEM,21,5,32,89,17,91
79833,ENFERMAGEM,0,0,0,1,0,0
79840,ENFERMAGEM,2,0,39,7,1,173
79872,ENFERMAGEM,1,0,2,7,0,7
79963,ENFERMAGEM,2,1,4,11,4,28
79972,ENFERMAGEM,0,2,6,1,3,44
80124,ENFERMAGEM,11,1,29,66,16,127
80212,ENFERMAGEM,9,1,12,40,14,30
80214,ENFERMAGEM,17,2,0,108,5,5
80324,ENFERMAGEM,28,0,4,157,6,23
80328,ENFERMAGEM,0,2,3,4,7,30
80608,ENFERMAGEM,7,1,3,38,3,13
80865,ENFERMAGEM,6,0,6,18,1,54
81096,ENFERMAGEM,16,1,5,132,3,40
81108,ENFERMAGEM,2,1,2,32,4,5
81111,ENFERMAGEM,9,1,2,42,5,18
81194,ENFERMAGEM,0,1,59,0,1,451
81741,ENFERMAGEM,7,2,29,20,6,65
82032,ENFERMAGEM,0,0,0,1,0,2
82633,ENFERMAGEM,38,0,3,189,0,7
82840,ENFERMAGEM,9,2,7,59,16,22
82984,ENFERMAGEM,8,4,9,32,4,39
83532,ENFERMAGEM,1,0,0,0,0,0
83918,ENFERMAGEM,21,10,14,128,50,113
84453,ENFERMAGEM,2,2,12,21,16,119
84648,ENFERMAGEM,1,0,20,2,1,109
84741,ENFERMAGEM,2,0,3,12,2,15
85252,ENFERMAGEM,9,1,2,44,3,6
85332,ENFERMAGEM,0,1,0,0,0,0
85348,ENFERMAGEM,0,0,16,11,0,61
85730,ENFERMAGEM,0,0,0,0,1,0
86392,ENFERMAGEM,6,1,8,33,1,37
86600,ENFERMAGEM,0,0,3,7,3,6
86674,ENFERMAGEM,10,1,16,34,4,117
86830,ENFERMAGEM,72,11,57,417,42,263
86883,ENFERMAGEM,73,12,51,325,38,286
86902,ENFERMAGEM,16,1,5,118,4,22
87705,ENFERMAGEM,2,0,0,50,7,27
87929,ENFERMAGEM,9,2,7,54,3,15
88076,ENFERMAGEM,6,0,1,33,6,17
88196,ENFERMAGEM,7,1,0,6,0,2
88298,ENFERMAGEM,1,1,0,1,0,0
88484,ENFERMAGEM,1,0,2,34,14,27
88578,ENFERMAGEM,2,0,4,15,0,18
88662,ENFERMAGEM,39,3,18,193,23,71
88918,ENFERMAGEM,10,0,10,53,4,104
89467,ENFERMAGEM,2,0,0,6,0,0
89784,ENFERMAGEM,14,1,3,45,5,31
89790,ENFERMAGEM,7,0,3,30,3,16
89994,ENFERMAGEM,0,0,50,3,0,336
90004,ENFERMAGEM,0,1,2,2,1,5
90020,ENFERMAGEM,3,0,0,61,1,1
90331,ENFERMAGEM,5,0,0,20,0,1
90455,ENFERMAGEM,10,0,2,42,0,4
90529,ENFERMAGEM,5,0,110,21,4,541
90691,ENFERMAGEM,10,1,0,34,1,4
90730,ENFERMAGEM,20,0,6,67,0,25
90734,ENFERMAGEM,10,0,1,64,14,11
90865,ENFERMAGEM,8,0,0,28,3,7
90877,ENFERMAGEM,6,2,1,62,13,15
90901,ENFERMAGEM,24,5,11,204,21,49
90947,ENFERMAGEM,0,0,0,1,0,0
91015,ENFERMAGEM,15,3,12,91,19,62
91027,ENFERMAGEM,7,46,3,26,152,13
91031,ENFERMAGEM,2,0,8,24,4,30
91049,ENFERMAGEM,0,0,0,1,0,0
91123,ENFERMAGEM,13,0,1,45,0,10
91129,ENFERMAGEM,0,1,1,5,2,4
91354,ENFERMAGEM,9,2,22,66,6,113
91360,ENFERMAGEM,28,2,6,107,1,23
91659,ENFERMAGEM,28,2,3,104,5,25
91801,ENFERMAGEM,2,0,0,0,0,2
91865,ENFERMAGEM,1,0,0,3,0,0
91895,ENFERMAGEM,1,0,0,1,0,1
91939,ENFERMAGEM,2,2,0,1,1,0
91951,ENFERMAGEM,3,0,0,26,0,4
92135,ENFERMAGEM,1,0,0,0,0,1
92215,ENFERMAGEM,17,5,40,111,22,250
92284,ENFERMAGEM,8,1,3,52,10,4
92777,ENFERMAGEM,3,2,4,24,16,24
92973,ENFERMAGEM,1,0,1,6,1,7
94246,ENFERMAGEM,10,1,4,47,4,6
95139,ENFERMAGEM,41,7,15,149,30,56
95147,ENFERMAGEM,20,1,0,87,2,10
95191,ENFERMAGEM,15,1,32,103,3,176
95194,ENFERMAGEM,6,0,30,40,3,103
95424,ENFERMAGEM,3,0,14,23,5,56
95912,ENFERMAGEM,12,4,44,33,9,169
96399,ENFERMAGEM,2,1,12,12,3,42
96446,ENFERMAGEM,0,9,2,5,8,1
96687,ENFERMAGEM,24,6,12,121,27,89
96707,ENFERMAGEM,5,1,6,34,3,36
96713,ENFERMAGEM,75,0,0,288,2,0
96741,ENFERMAGEM,2,1,1,13,2,1
96965,ENFERMAGEM,2,0,0,24,1,7
97083,ENFERMAGEM,1,0,0,6,1,1
97095,ENFERMAGEM,51,1,12,121,7,37
97119,ENFERMAGEM,10,1,6,53,5,24
97127,ENFERMAGEM,5,3,9,69,20,112
97323,ENFERMAGEM,2,1,1,9,3,6
97453,ENFERMAGEM,9,0,70,19,5,289
97681,ENFERMAGEM,1,0,0,3,0,0
98039,ENFERMAGEM,13,1,3,77,3,6
98069,ENFERMAGEM,9,1,3,57,1,11
98090,ENFERMAGEM,47,8,44,296,41,285
98116,ENFERMAGEM,14,4,11,109,8,100
98136,ENFERMAGEM,9,3,12,75,23,112
98339,ENFERMAGEM,4,6,32,31,32,113
98348,ENFERMAGEM,4,0,1,7,1,3
98577,ENFERMAGEM,8,0,1,66,2,11
98620,ENFERMAGEM,11,3,20,74,12,100
98667,ENFERMAGEM,8,1,16,38,2,56
98719,ENFERMAGEM,5,2,4,9,8,25
98723,ENFERMAGEM,29,6,3,164,22,9
98730,ENFERMAGEM,11,0,0,62,1,4
98738,ENFERMAGEM,39,12,109,173,17,401
98740,ENFERMAGEM,4,0,0,15,0,0
98750,ENFERMAGEM,0,0,123,1,10,1051
98760,ENFERMAGEM,14,0,5,74,1,28
98853,ENFERMAGEM,4,0,0,45,3,3
99032,ENFERMAGEM,1,1,0,4,0,6
99088,ENFERMAGEM,4,2,5,27,7,23
99200,ENFERMAGEM,13,5,9,105,32,84
99224,ENFERMAGEM,12,4,6,100,17,27
99509,ENFERMAGEM,0,0,0,3,0,2
99625,ENFERMAGEM,0,2,24,12,12,132
99644,ENFERMAGEM,1,1,8,7,11,37
99672,ENFERMAGEM,1,0,4,8,2,10
99776,ENFERMAGEM,4,2,2,13,3,18
