curso_codigo,curso_nome,masc_branca,masc_preta,masc_parda,fem_branca,fem_preta,fem_parda
1155130,ENGENHARIA DE PRODUÇÃO,79,4,21,43,3,9
1155131,ENGENHARIA DE PRODUÇÃO,77,0,1,30,0,0
1155168,ENGENHARIA DE PRODUÇÃO,32,2,5,11,0,1
1155195,ENGENHARIA DE PRODUÇÃO,294,28,95,95,7,36
1155378,ENGENHARIA DE PRODUÇÃO,197,21,72,99,3,40
1155464,ENGENHARIA DE PRODUÇÃO,119,15,38,80,13,54
1155840,ENGENHARIA DE PRODUÇÃO,16,3,19,5,0,9
1156032,ENGENHARIA DE PRODUÇÃO,21,13,52,9,2,54
1156222,ENGENHARIA DE PRODUÇÃO,10,1,14,6,0,7
1156285,ENGENHARIA DE PRODUÇÃO,203,2,17,70,1,0
1156289,ENGENHARIA DE PRODUÇÃO,95,31,59,62,14,27
1157131,ENGENHARIA DE PRODUÇÃO,4,3,11,1,3,1
1157257,ENGENHARIA DE PRODUÇÃO,18,0,9,4,0,3
1158261,ENGENHARIA DE PRODUÇÃO,122,23,64,88,21,62
1158374,ENGENHARIA DE PRODUÇÃO,16,4,53,11,2,38
1158416,ENGENHARIA DE PRODUÇÃO,224,64,149,209,59,150
1158593,ENGENHARIA DE PRODUÇÃO,26,2,21,12,4,14
1158793,ENGENHARIA DE PRODUÇÃO,22,3,9,3,3,4
1158795,ENGENHARIA DE PRODUÇÃO,9,0,8,4,0,6
1159061,ENGENHARIA DE PRODUÇÃO,47,1,4,12,0,2
1159089,ENGENHARIA DE PRODUÇÃO,65,9,13,30,3,5
1159091,ENGENHARIA DE PRODUÇÃO,57,3,27,53,2,14
1160214,ENGENHARIA DE PRODUÇÃO,76,3,25,42,0,9
1160457,ENGENHARIA DE PRODUÇÃO,31,1,0,28,1,1
1160515,ENGENHARIA DE PRODUÇÃO,84,8,122,46,7,61
1161337,ENGENHARIA DE PRODUÇÃO,71,2,8,27,1,5
1161422,ENGENHARIA DE PRODUÇÃO,54,22,64,61,24,70
1161443,ENGENHARIA DE PRODUÇÃO,42,16,12,16,5,3
1161494,ENGENHARIA DE PRODUÇÃO,5,0,2,2,0,1
1162232,ENGENHARIA DE PRODUÇÃO,44,17,96,10,3,25
1162836,ENGENHARIA DE PRODUÇÃO,31,8,92,9,1,36
1163675,ENGENHARIA DE PRODUÇÃO,1,0,6,5,1,1
1163753,ENGENHARIA DE PRODUÇÃO,86,7,22,39,5,17
1163983,ENGENHARIA DE PRODUÇÃO,20,3,28,8,0,14
1164521,ENGENHARIA DE PRODUÇÃO,1,0,1,0,0,1
1164548,ENGENHARIA DE PRODUÇÃO,14,9,37,6,2,11
1165303,ENGENHARIA DE PRODUÇÃO,171,15,45,122,21,44
1165804,ENGENHARIA DE PRODUÇÃO,26,7,21,6,1,8
1165978,ENGENHARIA DE PRODUÇÃO,48,12,39,25,8,29
1166247,ENGENHARIA DE PRODUÇÃO,161,12,123,73,3,44
1166659,ENGENHARIA DE PRODUÇÃO,28,0,2,9,0,0
1166699,ENGENHARIA DE PRODUÇÃO,123,25,48,54,16,27
1167070,ENGENHARIA DE PRODUÇÃO,3,0,0,0,0,0
1167314,ENGENHARIA DE PRODUÇÃO,45,11,3,24,2,1
1167401,ENGENHARIA DE PRODUÇÃO,2,1,3,0,0,0
1167584,ENGENHARIA DE PRODUÇÃO,173,9,29,47,0,2
1168163,ENGENHARIA DE PRODUÇÃO,11,3,7,3,1,1
1169140,ENGENHARIA DE PRODUÇÃO,20,3,1,11,2,0
1169522,ENGENHARIA DE PRODUÇÃO,40,3,10,19,0,3
1169523,ENGENHARIA DE PRODUÇÃO,51,11,93,26,3,60
1170425,ENGENHARIA DE PRODUÇÃO,34,4,21,14,0,1
1170620,ENGENHARIA DE PRODUÇÃO,38,39,53,23,19,39
1170874,ENGENHARIA DE PRODUÇÃO,28,1,4,6,0,0
1171023,ENGENHARIA DE PRODUÇÃO,107,6,14,48,4,7
1171087,ENGENHARIA DE PRODUÇÃO,7,2,17,2,5,13
1172589,ENGENHARIA DE PRODUÇÃO,14,6,19,7,0,4
1173345,ENGENHARIA DE PRODUÇÃO,23,3,16,10,0,19
1173439,ENGENHARIA DE PRODUÇÃO,43,12,147,17,2,54
1174857,ENGENHARIA DE PRODUÇÃO,36,1,8,12,1,6
1175029,ENGENHARIA DE PRODUÇÃO,12,0,0,4,0,0
1175384,ENGENHARIA DE PRODUÇÃO,6,0,1,1,0,0
1176065,ENGENHARIA DE PRODUÇÃO,44,4,52,16,3,14
1177048,ENGENHARIA DE PRODUÇÃO,108,26,116,73,24,89
1177131,ENGENHARIA DE PRODUÇÃO,21,8,14,13,5,8
1177369,ENGENHARIA DE PRODUÇÃO,316,4,3,95,1,2
1177416,ENGENHARIA DE PRODUÇÃO,0,2,41,3,0,23
1177671,ENGENHARIA DE PRODUÇÃO,265,12,17,108,3,12
1177701,ENGENHARIA DE PRODUÇÃO,91,3,25,51,2,25
1177726,ENGENHARIA DE PRODUÇÃO,59,27,83,57,29,87
1177739,ENGENHARIA DE PRODUÇÃO,135,7,23,57,5,16
1178060,ENGENHARIA DE PRODUÇÃO,6,6,24,2,3,11
1178529,ENGENHARIA DE PRODUÇÃO,4,4,15,6,1,9
1178531,ENGENHARIA DE PRODUÇÃO,16,6,32,15,7,26
1178836,ENGENHARIA DE PRODUÇÃO,39,13,113,27,8,61
1179207,ENGENHARIA DE PRODUÇÃO,12,0,98,7,3,57
1179339,ENGENHARIA DE PRODUÇÃO,137,8,36,66,7,12
1179742,ENGENHARIA DE PRODUÇÃO,23,4,12,18,1,4
1179866,ENGENHARIA DE PRODUÇÃO,1,0,0,2,0,0
1179871,ENGENHARIA DE PRODUÇÃO,345,15,75,128,4,15
1180003,ENGENHARIA DE PRODUÇÃO,16,0,4,3,0,4
1180252,ENGENHARIA DE PRODUÇÃO,65,17,14,41,14,4
1180567,ENGENHARIA DE PRODUÇÃO,18,12,28,13,1,7
1180755,ENGENHARIA DE PRODUÇÃO,56,0,3,26,0,0
1182172,ENGENHARIA DE PRODUÇÃO,63,8,13,16,1,6
1182944,ENGENHARIA DE PRODUÇÃO,24,10,28,19,4,15
1185555,ENGENHARIA DE PRODUÇÃO,45,22,59,29,11,58
1186217,ENGENHARIA DE PRODUÇÃO,44,9,82,21,4,36
1186241,ENGENHARIA DE PRODUÇÃO,20,0,2,7,0,0
1187363,ENGENHARIA DE PRODUÇÃO,110,8,1,56,7,1
1187510,ENGENHARIA DE PRODUÇÃO,26,3,23,7,0,10
1187681,ENGENHARIA DE PRODUÇÃO,101,0,5,52,0,2
1187876,ENGENHARIA DE PRODUÇÃO,31,23,7,25,14,4
1188438,ENGENHARIA DE PRODUÇÃO,23,3,5,14,2,3
1189474,ENGENHARIA DE PRODUÇÃO,7,0,0,3,0,0
1189806,ENGENHARIA DE PRODUÇÃO,61,5,6,19,1,0
1190579,ENGENHARIA DE PRODUÇÃO,11,11,39,10,2,29
1190617,ENGENHARIA DE PRODUÇÃO,6,0,3,0,1,2
1191266,ENGENHARIA DE PRODUÇÃO,9,2,2,6,0,1
1192461,ENGENHARIA DE PRODUÇÃO,56,0,3,31,2,2
1192607,ENGENHARIA DE PRODUÇÃO,13,1,5,8,1,1
1193181,ENGENHARIA DE PRODUÇÃO,36,1,10,28,2,6
1193348,ENGENHARIA DE PRODUÇÃO,8,5,4,6,0,0
1193422,ENGENHARIA DE PRODUÇÃO,19,4,18,16,1,10
1193456,ENGENHARIA DE PRODUÇÃO,10,2,5,5,0,1
1193546,ENGENHARIA DE PRODUÇÃO,10,4,17,0,1,6
1193643,ENGENHARIA DE PRODUÇÃO,5,12,19,3,9,22
1200066,ENGENHARIA DE PRODUÇÃO,22,3,146,11,2,55
1200480,ENGENHARIA DE PRODUÇÃO,31,0,0,14,0,1
1202247,ENGENHARIA DE PRODUÇÃO,126,10,28,62,1,11
1202346,ENGENHARIA DE PRODUÇÃO,69,2,7,36,1,5
1202872,ENGENHARIA DE PRODUÇÃO,91,2,10,49,3,10
1203246,ENGENHARIA DE PRODUÇÃO,24,0,1,3,0,0
1203413,ENGENHARIA DE PRODUÇÃO,0,0,0,1,0,0
1203643,ENGENHARIA DE PRODUÇÃO,9,1,0,8,1,8
1203647,ENGENHARIA DE PRODUÇÃO,17,1,27,5,3,5
1203788,ENGENHARIA DE PRODUÇÃO,6,2,9,6,4,6
1203794,ENGENHARIA DE PRODUÇÃO,3,2,6,2,0,4
1203993,ENGENHARIA DE PRODUÇÃO,11,2,3,6,0,1
1204126,ENGENHARIA DE PRODUÇÃO,4,2,5,1,1,2
1204167,ENGENHARIA DE PRODUÇÃO,25,15,10,7,11,12
1204220,ENGENHARIA DE PRODUÇÃO,34,2,28,7,0,4
1204227,ENGENHARIA DE PRODUÇÃO,29,4,3,13,1,2
1204239,ENGENHARIA DE PRODUÇÃO,0,0,1,1,0,1
1204431,ENGENHARIA DE PRODUÇÃO,28,8,64,23,9,42
1204501,ENGENHARIA DE PRODUÇÃO,55,4,9,43,7,10
1204520,ENGENHARIA DE PRODUÇÃO,35,1,1,20,0,0
1204538,ENGENHARIA DE PRODUÇÃO,18,1,13,7,1,6
1204547,ENGENHARIA DE PRODUÇÃO,5,2,7,6,0,1
1204577,ENGENHARIA DE PRODUÇÃO,20,2,10,15,1,6
1204665,ENGENHARIA DE PRODUÇÃO,6,0,14,1,1,10
1204810,ENGENHARIA DE PRODUÇÃO,45,4,43,29,2,33
1204847,ENGENHARIA DE PRODUÇÃO,30,2,22,20,1,11
1205020,ENGENHARIA DE PRODUÇÃO,24,4,33,14,2,15
1205202,ENGENHARIA DE PRODUÇÃO,42,6,46,24,2,39
1205517,ENGENHARIA DE PRODUÇÃO,48,12,62,66,26,93
1205545,ENGENHARIA DE PRODUÇÃO,42,1,4,6,0,3
1205555,ENGENHARIA DE PRODUÇÃO,62,5,15,43,1,5
1205563,ENGENHARIA DE PRODUÇÃO,2,0,4,1,1,2
1205642,ENGENHARIA DE PRODUÇÃO,8,0,2,3,0,0
1205825,ENGENHARIA DE PRODUÇÃO,31,4,8,6,1,6
1205835,ENGENHARIA DE PRODUÇÃO,23,1,1,2,1,1
1206190,ENGENHARIA DE PRODUÇÃO,18,4,11,16,5,8
1214056,ENGENHARIA DE PRODUÇÃO,136,5,11,61,2,2
1257682,ENGENHARIA DE PRODUÇÃO,27,1,6,13,0,8
1257955,ENGENHARIA DE PRODUÇÃO,7,4,13,4,2,4
1258062,ENGENHARIA DE PRODUÇÃO,11,3,43,9,3,20
1258087,ENGENHARIA DE PRODUÇÃO,2,0,0,0,0,0
1258105,ENGENHARIA DE PRODUÇÃO,1,0,12,4,0,4
1258323,ENGENHARIA DE PRODUÇÃO,20,10,37,15,9,26
1258334,ENGENHARIA DE PRODUÇÃO,7,4,13,1,4,17
1258367,ENGENHARIA DE PRODUÇÃO,3,1,4,0,1,1
1258581,ENGENHARIA DE PRODUÇÃO,20,4,9,15,1,8
1258606,ENGENHARIA DE PRODUÇÃO,0,0,17,0,0,15
1258629,ENGENHARIA DE PRODUÇÃO,8,2,8,2,2,9
1258750,ENGENHARIA DE PRODUÇÃO,61,2,15,42,2,6
1258872,ENGENHARIA DE PRODUÇÃO,75,7,41,56,9,33
1258882,ENGENHARIA DE PRODUÇÃO,34,1,1,28,0,1
1259030,ENGENHARIA DE PRODUÇÃO,16,0,5,10,0,4
1259063,ENGENHARIA DE PRODUÇÃO,60,18,71,54,28,104
1259396,ENGENHARIA DE PRODUÇÃO,4,2,2,3,1,0
1259586,ENGENHARIA DE PRODUÇÃO,23,5,37,6,3,23
1259737,ENGENHARIA DE PRODUÇÃO,17,4,7,7,2,7
1259803,ENGENHARIA DE PRODUÇÃO,14,0,0,8,0,1
1259804,ENGENHARIA DE PRODUÇÃO,3,0,5,6,0,4
1259815,ENGENHARIA DE PRODUÇÃO,41,3,5,13,2,5
1260045,ENGENHARIA DE PRODUÇÃO,1,1,44,6,0,21
1260204,ENGENHARIA DE PRODUÇÃO,41,1,7,35,0,5
1260206,ENGENHARIA DE PRODUÇÃO,156,16,59,101,14,49
1260315,ENGENHARIA DE PRODUÇÃO,17,5,18,4,3,11
1260472,ENGENHARIA DE PRODUÇÃO,5,0,2,1,0,1
1260525,ENGENHARIA DE PRODUÇÃO,11,4,21,6,0,10
1260606,ENGENHARIA DE PRODUÇÃO,1,0,19,2,1,11
1260632,ENGENHARIA DE PRODUÇÃO,1,0,1,0,0,0
1260649,ENGENHARIA DE PRODUÇÃO,17,9,13,4,1,8
1260719,ENGENHARIA DE PRODUÇÃO,37,37,21,22,32,23
1261234,ENGENHARIA DE PRODUÇÃO,9,0,1,13,0,1
1262587,ENGENHARIA DE PRODUÇÃO,34,3,3,25,0,4
1264659,ENGENHARIA DE PRODUÇÃO,1,1,0,0,0,0
1264924,ENGENHARIA DE PRODUÇÃO,4,2,5,3,0,0
1268504,ENGENHARIA DE PRODUÇÃO,49,2,2,16,0,1
1270224,ENGENHARIA DE PRODUÇÃO,3,0,1,6,0,1
1270673,ENGENHARIA DE PRODUÇÃO,6,0,4,10,3,5
1270724,ENGENHARIA DE PRODUÇÃO,10,1,41,5,2,35
1272276,ENGENHARIA DE PRODUÇÃO,21,0,9,24,1,4
1276411,ENGENHARIA DE PRODUÇÃO,1,4,10,2,4,12
1279006,ENGENHARIA DE PRODUÇÃO,10,0,0,4,0,2
1279791,ENGENHARIA DE PRODUÇÃO,18,0,0,3,0,1
1279973,ENGENHARIA DE PRODUÇÃO,13,4,23,5,3,13
1280359,ENGENHARIA DE PRODUÇÃO,3,0,0,0,0,0
1280470,ENGENHARIA DE PRODUÇÃO,12,5,10,3,2,3
1280588,ENGENHARIA DE PRODUÇÃO,2,0,1,0,0,0
1283112,ENGENHARIA DE PRODUÇÃO,17,2,8,9,0,5
1283577,ENGENHARIA DE PRODUÇÃO,66,11,32,41,9,27
1283796,ENGENHARIA DE PRODUÇÃO,6,2,8,1,1,4
1283852,ENGENHARIA DE PRODUÇÃO,51,0,1,12,0,0
1283940,ENGENHARIA DE PRODUÇÃO,1,0,0,2,0,0
1284124,ENGENHARIA DE PRODUÇÃO,19,15,17,11,5,10
1284483,ENGENHARIA DE PRODUÇÃO,28,3,11,21,2,4
1284796,ENGENHARIA DE PRODUÇÃO,18,0,1,9,0,0
1287261,ENGENHARIA DE PRODUÇÃO,73,9,31,38,5,14
1287436,ENGENHARIA DE PRODUÇÃO,27,1,4,12,1,1
1288845,ENGENHARIA DE PRODUÇÃO,2,1,4,2,1,3
1299203,ENGENHARIA DE PRODUÇÃO,8,0,7,2,3,13
1299293,ENGENHARIA DE PRODUÇÃO,93,5,13,37,0,0
1299596,ENGENHARIA DE PRODUÇÃO,25,2,6,4,0,1
1299935,ENGENHARIA DE PRODUÇÃO,7,10,3,7,5,5
1300074,ENGENHARIA DE PRODUÇÃO,47,2,3,28,0,1
1300254,ENGENHARIA DE PRODUÇÃO,23,1,19,19,1,16
1303882,ENGENHARIA DE PRODUÇÃO,9,1,8,6,1,5
1304530,ENGENHARIA DE PRODUÇÃO,57,1,4,11,0,0
1304867,ENGENHARIA DE PRODUÇÃO,5,5,15,2,2,8
1308201,ENGENHARIA DE PRODUÇÃO,38,2,8,27,0,8
1313047,ENGENHARIA DE PRODUÇÃO,1,0,0,2,1,0
1313222,ENGENHARIA DE PRODUÇÃO,4,1,0,1,0,0
1314228,ENGENHARIA DE PRODUÇÃO,4,2,1,2,0,0
1314238,ENGENHARIA DE PRODUÇÃO,34,1,2,9,0,0
1314248,ENGENHARIA DE PRODUÇÃO,69,6,18,34,1,16
1315087,ENGENHARIA DE PRODUÇÃO,13,6,14,6,6,15
1321317,ENGENHARIA DE PRODUÇÃO,33,5,24,14,1,6
1321936,ENGENHARIA DE PRODUÇÃO,6,0,1,2,1,2
1323426,ENGENHARIA DE PRODUÇÃO,38,0,2,9,0,0
1324164,ENGENHARIA DE PRODUÇÃO,21,0,2,10,1,1
1327246,ENGENHARIA DE PRODUÇÃO,24,11,23,24,4,12
1327384,ENGENHARIA DE PRODUÇÃO,19,1,1,8,0,2
1342384,ENGENHARIA DE PRODUÇÃO,4,1,16,1,0,13
5000019,ENGENHARIA DE PRODUÇÃO,72,9,49,59,4,52
5000163,ENGENHARIA DE PRODUÇÃO,132,8,56,64,3,31
5000167,ENGENHARIA DE PRODUÇÃO,16,3,7,8,2,8
5000180,ENGENHARIA DE PRODUÇÃO,51,14,20,25,6,15
5000193,ENGENHARIA DE PRODUÇÃO,23,1,32,16,1,13
5000251,ENGENHARIA DE PRODUÇÃO,40,25,98,23,12,66
5000275,ENGENHARIA DE PRODUÇÃO,195,5,16,88,4,14
5000277,ENGENHARIA DE PRODUÇÃO,35,0,3,10,0,0
5000304,ENGENHARIA DE PRODUÇÃO,80,17,43,39,5,22
5000305,ENGENHARIA DE PRODUÇÃO,123,15,41,90,6,20
5000330,ENGENHARIA DE PRODUÇÃO,253,30,26,193,22,21
5000338,ENGENHARIA DE PRODUÇÃO,36,9,40,18,2,32
5000342,ENGENHARIA DE PRODUÇÃO,15,1,7,7,0,1
5000504,ENGENHARIA DE PRODUÇÃO,61,9,81,22,10,27
5000576,ENGENHARIA DE PRODUÇÃO,60,15,93,54,14,79
5001186,ENGENHARIA DE PRODUÇÃO,16,0,7,0,0,2
5001281,ENGENHARIA DE PRODUÇÃO,0,0,0,1,0,0
18960,ENGENHARIA DE PRODUÇÃO AGROINDUSTRIAL,74,1,11,60,2,15
51622,ENGENHARIA DE PRODUÇÃO AGROINDUSTRIAL,93,14,45,87,16,60
14543,ENGENHARIA DE PRODUÇÃO CIVIL,21,0,0,7,0,0
19496,ENGENHARIA DE PRODUÇÃO CIVIL,9,34,19,8,26,19
20429,ENGENHARIA DE PRODUÇÃO CIVIL,104,12,60,66,4,41
35550,ENGENHARIA DE PRODUÇÃO CIVIL,148,8,18,81,3,3
39789,ENGENHARIA DE PRODUÇÃO CIVIL,454,36,197,266,21,119
1327499,ENGENHARIA DE PRODUÇÃO CIVIL,6,1,32,6,0,13
83242,ENGENHARIA DE PRODUÇÃO E QUALIDADE,68,4,16,50,2,11
82192,ENGENHARIA DE PRODUÇÃO E SISTEMAS,295,14,17,145,7,8
31945,ENGENHARIA DE PRODUÇÃO ELÉTRICA,165,3,9,47,1,1
102252,ENGENHARIA DE PRODUÇÃO EM CONTROLE E AUTOMAÇÃO,1,0,0,1,0,0
3195,ENGENHARIA DE PRODUÇÃO MECÂNICA,96,3,7,72,0,5
3852,ENGENHARIA DE PRODUÇÃO MECÂNICA,110,2,7,10,0,2
8688,ENGENHARIA DE PRODUÇÃO MECÂNICA,159,9,27,20,1,4
10742,ENGENHARIA DE PRODUÇÃO MECÂNICA,2,0,0,0,0,0
18626,ENGENHARIA DE PRODUÇÃO MECÂNICA,253,50,150,64,8,37
19332,ENGENHARIA DE PRODUÇÃO MECÂNICA,38,1,7,3,0,0
19563,ENGENHARIA DE PRODUÇÃO MECÂNICA,86,9,58,33,0,25
19663,ENGENHARIA DE PRODUÇÃO MECÂNICA,97,10,22,58,0,11
19737,ENGENHARIA DE PRODUÇÃO MECÂNICA,6,4,13,2,0,0
20117,ENGENHARIA DE PRODUÇÃO MECÂNICA,92,5,21,8,0,0
23960,ENGENHARIA DE PRODUÇÃO MECÂNICA,177,11,16,37,0,1
37265,ENGENHARIA DE PRODUÇÃO MECÂNICA,90,98,15,62,43,6
38610,ENGENHARIA DE PRODUÇÃO MECÂNICA,21,1,5,3,2,3
38647,ENGENHARIA DE PRODUÇÃO MECÂNICA,5,0,1,2,0,0
38850,ENGENHARIA DE PRODUÇÃO MECÂNICA,28,1,10,9,1,5
39413,ENGENHARIA DE PRODUÇÃO MECÂNICA,21,2,5,4,1,4
60630,ENGENHARIA DE PRODUÇÃO MECÂNICA,1,1,0,2,0,0
76022,ENGENHARIA DE PRODUÇÃO MECÂNICA,9,0,2,6,0,2
76038,ENGENHARIA DE PRODUÇÃO MECÂNICA,1,0,3,1,0,3
76122,ENGENHARIA DE PRODUÇÃO MECÂNICA,13,1,5,2,0,2
76202,ENGENHARIA DE PRODUÇÃO MECÂNICA,6,0,3,2,0,0
76232,ENGENHARIA DE PRODUÇÃO MECÂNICA,14,2,2,10,2,0
77660,ENGENHARIA DE PRODUÇÃO MECÂNICA,8,2,3,4,0,2
82222,ENGENHARIA DE PRODUÇÃO MECÂNICA,186,38,121,61,10,25
87380,ENGENHARIA DE PRODUÇÃO MECÂNICA,31,2,5,17,1,3
90897,ENGENHARIA DE PRODUÇÃO MECÂNICA,187,16,40,42,5,10
99174,ENGENHARIA DE PRODUÇÃO MECÂNICA,11,1,4,5,0,0
103654,ENGENHARIA DE PRODUÇÃO MECÂNICA,2,0,0,0,0,0
110024,ENGENHARIA DE PRODUÇÃO MECÂNICA,206,26,65,68,8,20
112014,ENGENHARIA DE PRODUÇÃO MECÂNICA,17,6,5,1,1,0
113859,ENGENHARIA DE PRODUÇÃO MECÂNICA,125,25,91,32,11,38
115596,ENGENHARIA DE PRODUÇÃO MECÂNICA,14,2,6,8,1,5
117517,ENGENHARIA DE PRODUÇÃO MECÂNICA,842,78,205,185,21,39
121920,ENGENHARIA DE PRODUÇÃO MECÂNICA,11,1,4,3,1,1
1002972,ENGENHARIA DE PRODUÇÃO MECÂNICA,140,72,306,27,12,65
1321243,ENGENHARIA DE PRODUÇÃO MECÂNICA,145,22,56,69,11,26
5000442,ENGENHARIA DE PRODUÇÃO MECÂNICA,21,1,5,16,2,1
46264,ENGENHARIA DE PRODUÇÃO QUÍMICA,10,4,10,5,6,13
100670,ENGENHARIA DE RECURSOS HÍDRICOS E DO MEIO AMBIENTE,100,15,32,134,12,37
18033,ENGENHARIA DE REDES DE COMUNICAÇÃO,155,27,98,42,5,25
1102595,ENGENHARIA DE SAÚDE E SEGURANÇA,41,8,35,34,9,39
88086,ENGENHARIA DE SEGURANÇA NO TRABALHO,1,1,1,0,0,0
121117,ENGENHARIA DE SEGURANÇA NO TRABALHO,24,0,2,7,0,1
1154906,ENGENHARIA DE SISTEMAS,27,7,51,3,2,14
5000059,ENGENHARIA DE SISTEMAS,86,15,92,18,2,19
112891,ENGENHARIA DE SOFTWARE,125,34,123,17,8,16
121570,ENGENHARIA DE SOFTWARE,78,16,46,6,1,8
150117,ENGENHARIA DE SOFTWARE,60,70,19,9,8,4
1103689,ENGENHARIA DE SOFTWARE,120,7,21,27,3,4
1113231,ENGENHARIA DE SOFTWARE,30,1,14,5,0,0
1158678,ENGENHARIA DE SOFTWARE,36,12,126,8,2,48
1178673,ENGENHARIA DE SOFTWARE,8,2,10,2,0,2
1202517,ENGENHARIA DE SOFTWARE,105,1,6,6,1,0
1204225,ENGENHARIA DE SOFTWARE,31,3,3,3,0,0
1260975,ENGENHARIA DE SOFTWARE,35,4,8,5,0,1
1261039,ENGENHARIA DE SOFTWARE,19,2,52,2,0,5
1261782,ENGENHARIA DE SOFTWARE,19,1,4,1,0,1
1262472,ENGENHARIA DE SOFTWARE,28,2,1,1,0,0
1267253,ENGENHARIA DE SOFTWARE,121,2,9,19,0,1
1272130,ENGENHARIA DE SOFTWARE,35,44,12,10,17,3
1276568,ENGENHARIA DE SOFTWARE,48,1,4,4,0,2
1284707,ENGENHARIA DE SOFTWARE,17,0,14,1,0,2
1284709,ENGENHARIA DE SOFTWARE,23,1,23,4,1,1
1313206,ENGENHARIA DE SOFTWARE,34,5,11,5,0,7
1314299,ENGENHARIA DE SOFTWARE,92,3,6,11,1,1
1322567,ENGENHARIA DE SOFTWARE,10,12,16,0,2,3
4340,ENGENHARIA DE TELECOMUNICAÇÕES,479,23,82,154,4,14
12722,ENGENHARIA DE TELECOMUNICAÇÕES,111,15,43,56,12,32
20228,ENGENHARIA DE TELECOMUNICAÇÕES,99,9,3,8,1,0
21076,ENGENHARIA DE TELECOMUNICAÇÕES,37,13,147,12,2,33
34620,ENGENHARIA DE TELECOMUNICAÇÕES,1,0,0,0,0,0
35568,ENGENHARIA DE TELECOMUNICAÇÕES,18,3,7,11,1,4
38357,ENGENHARIA DE TELECOMUNICAÇÕES,2,0,0,2,0,0
40413,ENGENHARIA DE TELECOMUNICAÇÕES,15,2,17,1,0,2
43069,ENGENHARIA DE TELECOMUNICAÇÕES,273,3,14,38,0,1
49934,ENGENHARIA DE TELECOMUNICAÇÕES,0,1,0,0,0,0
50464,ENGENHARIA DE TELECOMUNICAÇÕES,14,3,43,3,1,6
51489,ENGENHARIA DE TELECOMUNICAÇÕES,59,11,43,6,0,4
54207,ENGENHARIA DE TELECOMUNICAÇÕES,10,5,63,2,1,7
57986,ENGENHARIA DE TELECOMUNICAÇÕES,38,5,12,13,2,1
61833,ENGENHARIA DE TELECOMUNICAÇÕES,116,2,0,12,0,0
72545,ENGENHARIA DE TELECOMUNICAÇÕES,38,4,20,7,0,0
74153,ENGENHARIA DE TELECOMUNICAÇÕES,0,0,2,0,0,2
80333,ENGENHARIA DE TELECOMUNICAÇÕES,23,3,28,1,1,2
86572,ENGENHARIA DE TELECOMUNICAÇÕES,18,0,1,1,0,1
112150,ENGENHARIA DE TELECOMUNICAÇÕES,92,15,124,28,0,27
112430,ENGENHARIA DE TELECOMUNICAÇÕES,5,0,2,0,0,0
114047,ENGENHARIA DE TELECOMUNICAÇÕES,21,3,21,8,0,8
1059403,ENGENHARIA DE TELECOMUNICAÇÕES,9,1,33,1,0,1
1117041,ENGENHARIA DE TELECOMUNICAÇÕES,30,20,6,4,4,1
1147871,ENGENHARIA DE TELECOMUNICAÇÕES,17,18,6,4,6,0
1154401,ENGENHARIA DE TELECOMUNICAÇÕES,21,0,9,2,0,2
1165913,ENGENHARIA DE TELECOMUNICAÇÕES,134,8,8,40,1,5
1179144,ENGENHARIA DE TELECOMUNICAÇÕES,20,8,49,6,4,16
1214937,ENGENHARIA DE TELECOMUNICAÇÕES,88,6,20,16,1,5
1276295,ENGENHARIA DE TELECOMUNICAÇÕES,34,4,4,7,0,0
1278854,ENGENHARIA DE TELECOMUNICAÇÕES,82,1,5,24,0,1
1313214,ENGENHARIA DE TELECOMUNICAÇÕES,34,39,9,6,12,0
5000908,ENGENHARIA DE TELECOMUNICAÇÕES,86,2,19,37,0,1
69190,ENGENHARIA DE TELEINFORMÁTICA,135,145,34,22,31,6
1270311,ENGENHARIA DE TRANSPORTE E LOGÍSTICA,90,0,11,55,0,0
1270017,ENGENHARIA DE TRANSPORTES,22,6,21,11,2,17
1270618,ENGENHARIA DE TRANSPORTES,17,5,14,6,4,6
1304641,ENGENHARIA DE TRANSPORTES,19,3,18,5,4,18
1313291,ENGENHARIA DE TRANSPORTES,10,4,8,4,0,11
1292700,ENGENHARIA DE TRANSPORTES E LOGÍSTICA,31,10,7,14,1,3
71897,ENGENHARIA ELETROTÉCNICA,102,10,1,13,1,0
1536,ENGENHARIA ELETRÔNICA,1,1,0,0,0,0
5083,ENGENHARIA ELETRÔNICA,8,1,8,0,0,1
7446,ENGENHARIA ELETRÔNICA,28,17,7,6,2,0
14644,ENGENHARIA ELETRÔNICA,65,0,20,4,0,0
33021,ENGENHARIA ELETRÔNICA,22,0,10,2,0,0
38605,ENGENHARIA ELETRÔNICA,17,3,4,3,1,1
38697,ENGENHARIA ELETRÔNICA,4,1,4,0,0,2
39761,ENGENHARIA ELETRÔNICA,254,9,21,14,0,2
41729,ENGENHARIA ELETRÔNICA,47,12,53,2,0,13
41769,ENGENHARIA ELETRÔNICA,101,13,33,16,1,4
50619,ENGENHARIA ELETRÔNICA,19,1,8,0,0,0
58445,ENGENHARIA ELETRÔNICA,1,0,1,1,0,0
60515,ENGENHARIA ELETRÔNICA,8,1,0,0,0,0
64502,ENGENHARIA ELETRÔNICA,138,8,26,17,1,2
